,ROI_2001,ROI_2002,ROI_2101,ROI_2102,ROI_2111,ROI_2112,ROI_2201,ROI_2202,ROI_2211,ROI_2212,ROI_2301,ROI_2302,ROI_2311,ROI_2312,ROI_2321,ROI_2322,ROI_2331,ROI_2332,ROI_2401,ROI_2402,ROI_2501,ROI_2502,ROI_2601,ROI_2602,ROI_2611,ROI_2612,ROI_2701,ROI_2702,ROI_3001,ROI_3002,ROI_4001,ROI_4002,ROI_4011,ROI_4012,ROI_4021,ROI_4022,ROI_4101,ROI_4102,ROI_4111,ROI_4112,ROI_4201,ROI_4202,ROI_5001,ROI_5002,ROI_5011,ROI_5012,ROI_5021,ROI_5022,ROI_5101,ROI_5102,ROI_5201,ROI_5202,ROI_5301,ROI_5302,ROI_5401,ROI_5402,ROI_6001,ROI_6002,ROI_6101,ROI_6102,ROI_6201,ROI_6202,ROI_6211,ROI_6212,ROI_6221,ROI_6222,ROI_6301,ROI_6302,ROI_6401,ROI_6402,ROI_7001,ROI_7002,ROI_7011,ROI_7012,ROI_7021,ROI_7022,ROI_7101,ROI_7102,ROI_8101,ROI_8102,ROI_8111,ROI_8112,ROI_8121,ROI_8122,ROI_8201,ROI_8202,ROI_8211,ROI_8212,ROI_8301,ROI_8302,ROI_9001,ROI_9002,ROI_9011,ROI_9012,ROI_9021,ROI_9022,ROI_9031,ROI_9032,ROI_9041,ROI_9042,ROI_9051,ROI_9052,ROI_9061,ROI_9062,ROI_9071,ROI_9072,ROI_9081,ROI_9082,ROI_9100,ROI_9110,ROI_9120,ROI_9130,ROI_9140,ROI_9150,ROI_9160,ROI_9170
ROI_2001,1.0,0.883616174348283,0.7643119010826531,0.7390022083477099,0.47771884544901977,0.2435703808286393,0.8609750044732416,0.8640803102448124,0.5957358855188607,0.4381429896605893,0.7696599728201844,0.8146280893160531,0.7358178171153011,0.7963473290162829,0.6232704968827113,0.5814995670179877,0.684578236012727,0.7076936483479724,0.8776500940756129,0.8163935182908614,0.3026453253321431,0.17580873227405291,0.7037113269907828,0.6744861304806977,0.587384817288561,0.7278169582071115,0.4559130027500966,0.10360076943762127,0.6183932133558364,0.6727372348503919,0.6681118053248044,0.664383908006154,0.8022303215080503,0.8021981619467706,0.640812536606486,0.6217248448086886,0.6030082628581107,0.7012897548320917,0.49851773445077435,0.31020422654783664,0.6026434000690294,0.6701044475711495,0.6882729701168089,0.6740438011981252,0.6721509063253309,0.6587977225894617,0.7288243036198183,0.7339370502581699,0.7122244704385302,0.7118190824985859,0.6988229272959015,0.4500425768251487,0.6221141051654013,0.5219589989602713,0.4790637657235971,0.5685397261635888,0.9270141712242039,0.8525235993879787,0.8643231819034034,0.8150005317216646,0.8101307356003982,0.580547764350303,0.7282408445458554,0.7725433066365606,0.5852917767753001,0.5897296055364989,0.8373779847101895,0.7783274730898814,0.7620148750013798,0.7655606410458156,0.44690278404276107,0.45620427000519226,0.45504526314072946,0.5955888517749007,0.42931497374893646,0.42428751864320263,0.6841077900719185,0.6464629815574537,0.5021034061268379,0.6274643415872204,0.5152615905741142,0.5099841528377368,0.4822711346956166,0.6702356318914318,0.5632664916321194,0.37274604960694063,0.21578380078581544,0.40647165424355564,0.3036099481188136,0.47165114028280813,0.2494494185906749,0.43477107801909604,0.33699036131967064,-0.19672326169329424,0.39194044544703216,0.2978527494509574,0.4513612780776419,0.4276141061319789,0.33959603021817675,0.37845941016564155,0.2187830987013431,0.25627988326739215,0.31084297472021855,0.2689368058311678,-0.3522124366379384,0.13899509963602372,0.005887929404167256,-0.22738001648509562,0.12784067459784398,0.4192293718934964,0.6568147631932412,0.5685186412307549,0.3118366013290185,0.33010809604791785,-0.2841419465353799,0.3364649156253775
ROI_2002,0.883616174348283,0.9999999999999998,0.7109386705493751,0.7609389147079859,0.4321038003139824,0.27919422510733133,0.7610714488613932,0.8300928772239013,0.5149418114024884,0.4042947990224466,0.6435720689229802,0.745584637732273,0.6187652842157934,0.7500274381824923,0.5641215818677935,0.5917245794622886,0.7460490893966161,0.7762275637044546,0.8683706372253085,0.861209034042901,0.25455136825321467,0.17503624258270162,0.6684904123131149,0.6829388823134327,0.5537567298621664,0.7294971140752735,0.406041987878677,0.15108298703106218,0.619432272732376,0.6902267222163656,0.6852545108078352,0.6943857085929915,0.8604027970899812,0.8705323492502857,0.7042573716718126,0.6939644970620346,0.566107914600749,0.6606512131308547,0.4522997031688397,0.4148720898686204,0.6302052302913055,0.7227774940626489,0.7874846670054894,0.7887268185091032,0.7985369065391519,0.8082979030969616,0.7978582059443511,0.815053021542883,0.7848387862439717,0.7936918038204738,0.647183906552848,0.48980379608885694,0.5285261478777349,0.5856248726232258,0.4550122901704269,0.6285434005278785,0.8989966669883152,0.9528213405584047,0.8202893152062365,0.863114352586464,0.6915342346007134,0.5250075855051065,0.6194180934460698,0.7479953633866964,0.435135042654627,0.5719265394065843,0.8979591912477601,0.8672771626178428,0.8682679067393207,0.8349379550310569,0.40699668189491606,0.43504503865377053,0.44543672367382575,0.5879326228012335,0.47613816043424845,0.4396790338959079,0.7140683803884691,0.7529270183762131,0.5289110332731571,0.7002198182606553,0.46557500536653595,0.4592541749734153,0.46111765664117454,0.5887553804875605,0.459492165769748,0.382929680633184,0.11283395042563321,0.3009701098212408,0.22593795296017954,0.4765518371514774,0.18575275157282273,0.36225791318686246,0.27262971718153695,-0.1298578847075073,0.439946152864066,0.3642520583957501,0.4319933139988178,0.37161058864687435,0.26949942449739595,0.271035791824591,0.13984434341003232,0.1705267457001107,0.25844518413097245,0.19652443151535184,-0.2632402053563812,0.08152857191782176,0.0625402975695165,-0.11864818833201556,0.1643751097057603,0.44160012792734826,0.6329001922705639,0.535032129581955,0.24565317342125234,0.26356113510839707,-0.20515105759059915,0.25638266107999136
ROI_2101,0.764311901082653,0.7109386705493751,1.0,0.8065814178900251,0.5702923842800098,0.5198885351330449,0.8360849208776209,0.8437439136727004,0.694311677763353,0.5770714884623656,0.6377913683399049,0.668329257370137,0.6427459704868219,0.6289829698893709,0.6636129799880807,0.6111231179586971,0.5564418493118621,0.6089322044709289,0.7368548479987157,0.7638501239212561,0.4775686459353132,0.4360169836833575,0.7440418802935989,0.7593604082479486,0.6950850711939779,0.6135310038619248,0.5326096773435012,0.318793432237405,0.49242469730999566,0.6134865604653876,0.6692412283100171,0.5859954533796614,0.7054736254566186,0.705179058944568,0.6709802251858833,0.6722916603067748,0.2821045912764003,0.4620914000302204,0.5378452562799227,0.37361703780405325,0.6090832272023496,0.44096357912471495,0.6292843585705636,0.5867911936538991,0.5461719140294008,0.5503359602748327,0.622441812444742,0.613759365311066,0.5578987052285987,0.5708628344279056,0.6421040787110691,0.48026448123891896,0.5007826719054383,0.48145643743764577,0.5482879271955019,0.5753769300670926,0.7358350747781125,0.7026061198165782,0.7326134673472389,0.6121643179840474,0.7273140474069609,0.47045150707826205,0.616389350831359,0.5805361223993434,0.6165590851205097,0.6252899882324758,0.6953894956097448,0.6632324947457563,0.5963965205341716,0.5837474938951073,0.5785254144819404,0.6944339838123514,0.4596648747447729,0.502621133597394,0.40744635410866886,0.17929455936921665,0.6391579373217138,0.6033145240133337,0.5267472897069836,0.5180356916152226,0.4708515207517191,0.4106547017590574,0.3728918112771217,0.6148957386344267,0.49435301379498886,0.49108774463192223,0.3732492914908827,0.5125592513167326,0.4562264507503752,0.5730964551254876,0.3704485391828707,0.49647579498365474,0.38102062020889976,-0.33405766617928645,0.34844947102352886,0.43689946760781767,0.46734011239565454,0.3799454553565139,0.41802678967199924,0.4531341764255328,0.3278062479741265,0.35136672982549166,0.3856924422077652,0.3553061676170959,-0.38807858924606303,0.26586936903872405,-0.10111628341779356,-0.3079848781554847,0.18519395434611635,0.43451870515061897,0.5648921912794236,0.618625861885325,0.39716071848878515,0.3946916016611032,-0.3571746364654204,0.40237759791022343
ROI_2102,0.7390022083477099,0.7609389147079859,0.8065814178900251,1.0,0.4756172099207715,0.5007087944265268,0.8132227175237149,0.8502933352728533,0.5900732721708168,0.5552497919285119,0.5754557192647761,0.5956893967385261,0.6743930411813314,0.6821352369984549,0.6277971209585299,0.7268154882972767,0.5686061774465423,0.5733786270120492,0.7034096178746805,0.8380129785957563,0.3464959034287129,0.34450803969697436,0.7821230908075939,0.7492659459706102,0.48217626402467395,0.6184312887578637,0.5849674001960384,0.4641040900056067,0.510458267560453,0.6452593496318803,0.7018695036803474,0.7289508136131989,0.8004243177840775,0.8023597822483478,0.6467162958655219,0.6236161421686931,0.286155870058035,0.4409491348516054,0.549117305209673,0.41807549719759907,0.46265868850027725,0.518192756513906,0.6567585123927484,0.6293648212402664,0.5971910011456624,0.6233322440813577,0.5901027886292411,0.6431135195039474,0.6443653167463159,0.6230792132750055,0.6416816346110324,0.6055000898972588,0.5145338901019647,0.5421183178679241,0.4942796755022337,0.6045813883151528,0.703373281721494,0.6912157732527995,0.735940511394335,0.6350774333288399,0.6530735436741293,0.6018525630234478,0.6267479505100471,0.6328728467048675,0.5012490408316629,0.6482264660212105,0.7412507029770194,0.7163331515782986,0.6100051880383387,0.7127154188071253,0.657266272268053,0.6076200833049763,0.5914150822379607,0.5224103838890191,0.6300263845620173,0.2442918303113885,0.6611802489601636,0.705733379166019,0.5089608410346446,0.5592448059240022,0.44886777677787976,0.4257413181938412,0.4176859887951636,0.5899907615337084,0.5333139451447162,0.5455120268412712,0.3827951669145647,0.4775223823500304,0.4193587622857679,0.5983484781699636,0.276302089147953,0.38271018617249275,0.2763657900470248,-0.10947912405630755,0.48001169780040653,0.3892949174674316,0.42426960988626283,0.34978271550832296,0.3158663699513982,0.3289693721139489,0.2621273026010898,0.26686851998965055,0.2539869229864552,0.2517032606363134,-0.23924386706010814,0.2974462293019432,-0.1648229451628198,-0.3057357664075718,0.2735222569006606,0.5584322978650291,0.5376383875486664,0.5259183018950349,0.2809393808219382,0.29166979538259424,-0.28112707846318613,0.3227555912881202
ROI_2111,0.4777188454490197,0.43210380031398243,0.57029238428001,0.47561720992077144,1.0,0.7377774926912658,0.47069539727100035,0.49299202195474245,0.7812818361349595,0.8225605322966452,0.4860259888561106,0.38491306128199093,0.46439604936449214,0.42450256966894956,0.8393525307752852,0.7809635902500782,0.5681853964240415,0.5787243851065672,0.35114230163314075,0.5144024315738779,0.7323639342419633,0.7163413202876983,0.38919605429913523,0.4495024073865338,0.7109265800910738,0.5431645871021461,0.8263508018515971,0.6600829953537379,0.41135437566428595,0.5729729253435445,0.4935966986372662,0.4445054840804908,0.4338041863557677,0.4447789725113821,0.4610977487544916,0.4381716491057746,0.19573013196136788,0.5280943074311133,0.7262647177993042,0.6577318676622904,0.6075032111058782,0.39142930073968835,0.6430246533997186,0.5641452603643492,0.48388736270602983,0.48692140220602026,0.6100878979518213,0.6090740336892385,0.4742105874424614,0.5375475557182968,0.6787790820232903,0.5974885548180163,0.6680995790863261,0.6811777489383993,0.7156724028454038,0.7350649779429053,0.49565947156511014,0.48444720085540594,0.48414444007724644,0.3230286440260679,0.49744791084035345,0.23841960776574467,0.48822634598719994,0.38878063888334624,0.39715627056882274,0.3127091677241126,0.4455580389482843,0.4683278356877349,0.3903194000468022,0.4938635586078789,0.6100184114657083,0.6359234516377357,0.3129892845567987,0.3104565104954093,0.42452972092596997,-0.03168769698521569,0.46320066402939675,0.40783200840810974,0.6055409520380809,0.481969972295781,0.5846403578738659,0.44389030249494493,0.5071852977472325,0.7187422378863424,0.6390735699667106,0.6815148022848542,0.5726531366041965,0.6516156431074371,0.7260034929713426,0.8048334805873691,0.575629359641781,0.6305445926457399,0.6083483942295408,-0.48005223572578565,0.4311610390123525,0.5696356493555451,0.5209065662427076,0.3606742630128689,0.5371587371773131,0.5489719943612468,0.5220924470276307,0.5035319568127621,0.6097093106683164,0.539209745082475,-0.5283018479172016,0.47197886918942844,-0.3568068986767257,-0.4944301983688244,0.21750847385164812,0.3616245583447455,0.46419891559103715,0.590425907476432,0.6077037912967127,0.5903198320020676,-0.5590586455381831,0.5843460338417831
ROI_2112,0.2435703808286393,0.27919422510733133,0.5198885351330449,0.5007087944265269,0.7377774926912658,1.0,0.335467437343708,0.40517975367753606,0.6625594037580912,0.8336568860596902,0.23227138759043955,0.1597286205240281,0.267692485144007,0.23872208561665553,0.6453339817041904,0.7107921641468302,0.4133864166457149,0.4318376063761322,0.16682892517369674,0.4346261506159698,0.7166894600698485,0.8528990493238154,0.29435628564080174,0.4600837895003294,0.5673887052993165,0.3483724571428703,0.6920980721242276,0.8766582046727769,0.28638019491684974,0.4545285053754785,0.44692248064341644,0.40870992019780095,0.35652431857922673,0.3725453713199784,0.4051409797912807,0.4044638065154139,-0.20052405393784026,0.0845110501576264,0.5053875158903495,0.6363857599641677,0.5037505113079894,0.18513267197375616,0.5033364739698553,0.40737808886128163,0.2923863796460764,0.3221896864089447,0.38757718212183845,0.40776723956926264,0.2785604819910758,0.36652937734400076,0.46933692178762976,0.6268298911336013,0.42017951721655483,0.5944162527313986,0.5800085683504177,0.6639288611432962,0.2970474669196098,0.3439638118961484,0.3331291697224337,0.0877494181235584,0.37241236768944963,0.1876320846736772,0.27851171790358853,0.2053313602902727,0.2294451772748817,0.31612829267425047,0.2676043340667183,0.2955350833863921,0.22916837239033153,0.33795544565236185,0.5407802587559457,0.6947698017156121,0.3871495073923765,0.21462649070963222,0.37010797692777775,-0.29340843372937736,0.2553585527367662,0.24467487666972831,0.5277450797205238,0.2985440989470468,0.40203419308336336,0.24579632836819149,0.23993139589946463,0.4424093322230833,0.36880283388941004,0.6868856401001032,0.4730066543427211,0.4683524597167206,0.6797198781965315,0.7693132765836593,0.5610523851634436,0.4692950345937668,0.4893845134620042,-0.4228240610821023,0.24240151385196146,0.41738627434618447,0.2526998889487423,0.05522507994902049,0.3907850601384632,0.34181897927672045,0.47882370073707015,0.38155394106560897,0.48125293105590466,0.4253352654759046,-0.3623023896474601,0.5060091186966906,-0.4514993863274269,-0.38520554925233785,0.17655756309340237,0.2398658666039303,0.13601772996809539,0.3695756363253993,0.506115836691384,0.4656043264615108,-0.46246560487843336,0.45224846358628934
ROI_2201,0.8609750044732416,0.7610714488613933,0.8360849208776209,0.8132227175237149,0.47069539727100035,0.33546743734370804,1.0,0.9445737595924051,0.6999493277227771,0.5261015775655858,0.746686673330716,0.7773452607752319,0.830487120906369,0.8007164921531433,0.6212954712571943,0.5554265845802262,0.5634581850183857,0.5974288350936834,0.7492172558517478,0.7446451625916752,0.28957716637115405,0.18072152323861765,0.7543125784222784,0.7015161727337593,0.556037990793704,0.6934262531005835,0.4440285009756498,0.1574371619878133,0.582399529758185,0.6622144620677023,0.7468159932335705,0.7243545771653185,0.771450706962256,0.7937734178661149,0.6440405986026785,0.6136625634657756,0.46722284614381737,0.5609606426809833,0.440688162234758,0.2540266961846886,0.5023319665700576,0.536185150754078,0.6124758315883728,0.6026594521970406,0.6137768324830788,0.6207545193672885,0.6540965814699913,0.654868047843468,0.7116613988260013,0.6932598382146984,0.7261325563861595,0.5153063236872693,0.5551676608027368,0.4622157582471151,0.49104595255593325,0.5230605809797232,0.7686277062240955,0.7204773612702303,0.8166450619469813,0.7824109345740048,0.839204707730416,0.6986709824412807,0.6634874846154508,0.734750880038001,0.6309161037957514,0.6756239024405197,0.7712507842170763,0.7169975838474884,0.596898149865767,0.6233983152594964,0.5582386357436409,0.5765449008360072,0.48576271700102025,0.6054924672910381,0.45110637235283074,0.38145421894896286,0.6960680926118122,0.6770828768416997,0.4606411219378357,0.5405737315041167,0.4052519211439021,0.383750275321735,0.3897908244167752,0.5777277368866316,0.49306332738970327,0.35154055455747074,0.24434696599896208,0.4035511328586388,0.3363715504369528,0.4863236219173696,0.2576917416542233,0.4361912104417567,0.3046953506050243,-0.1941243607844161,0.37413151467607775,0.3146959259849938,0.4609244564675074,0.3919723074810318,0.3470725078313379,0.3875152699172245,0.23638816537596283,0.2883693847930109,0.2841178630508478,0.2628667107931721,-0.31366410417158813,0.16675880170535923,-0.031614880944843896,-0.25521350535940707,0.1892020404082233,0.44277824812609284,0.6166101649233753,0.5736995098054485,0.30619689283625223,0.3117995742895381,-0.2789876093462122,0.3184752607283383
ROI_2202,0.8640803102448124,0.8300928772239015,0.8437439136727003,0.8502933352728533,0.4929920219547425,0.4051797536775361,0.9445737595924051,1.0,0.6992632997405612,0.5866591485693383,0.7521569271621226,0.8379208880363817,0.7901444560099434,0.8484744340315344,0.6372303075720293,0.6095096898754594,0.6385684927458097,0.6799167729439988,0.8107496449210201,0.8346941880367511,0.3438660463676494,0.2651762658340935,0.7237715905619195,0.744611530866103,0.5899350242440583,0.6924666639132382,0.44463941442600136,0.20465495484149626,0.6098525529555869,0.7041509378706985,0.7391223189731448,0.7156140993619261,0.8131645867162104,0.8369610807039563,0.6722726098302471,0.678840729339347,0.4487494478758613,0.5746511659814485,0.4588428193915383,0.3477688075981625,0.5874153715762254,0.5756037131983875,0.6807299706583702,0.6665535532713365,0.642378944197858,0.667341057032122,0.6982314650272362,0.7032213162741264,0.7008548379747537,0.6915736703582511,0.703626951683343,0.5385505573703214,0.553130355611053,0.5380344104662677,0.5035870524365876,0.5726653879645103,0.7918472878300393,0.7828438433951751,0.8186755843833542,0.7881945584934192,0.8116732634520925,0.7255137383826384,0.6598603495374507,0.7661124774560121,0.6010857907122703,0.724318944171461,0.8241680626918123,0.7938227420089801,0.7062076484636444,0.6902360332741043,0.5414844109108571,0.6092647969481297,0.5245896717856423,0.6254589150292651,0.45186568691266016,0.37665068622699177,0.7202124848074986,0.70251847476079,0.5351862806994523,0.6197184712749153,0.45958524125715094,0.4252151823166383,0.4063590691348213,0.5892891111972904,0.49574145947927023,0.4264722061908328,0.22490616377669906,0.3951300967887019,0.35424329710050356,0.5374639447481501,0.28731476689179214,0.45149580318431914,0.3250190384808864,-0.23180774799257964,0.4114560788104145,0.3840018562657564,0.45639003684556007,0.37798044124975677,0.35087554083471695,0.3794903347920617,0.24649000029935303,0.27424344358680003,0.30449898887745075,0.27245917521106955,-0.32697544576331644,0.17582310875882973,-0.04971597878940448,-0.23317393644039106,0.1992562970703127,0.46556857930270945,0.6403432355722444,0.6109721419952412,0.3312138107869627,0.328403439263841,-0.28601944683829605,0.3326694816928797
ROI_2211,0.5957358855188608,0.5149418114024884,0.6943116777633529,0.5900732721708168,0.7812818361349595,0.6625594037580912,0.6999493277227771,0.6992632997405611,1.0,0.8559039534041395,0.6087127487040278,0.5692262772057872,0.6932571268634163,0.5906378335428903,0.8626276376275549,0.7132018272357791,0.5589304544603211,0.5914911044056226,0.4332932963217042,0.6076740169719047,0.6784854360680597,0.6070333054603891,0.4538001590145964,0.4912582149819219,0.7029500921524152,0.5789694011366491,0.7219937757807231,0.4969017188884727,0.5643553836119046,0.6913967948161079,0.5933242514884733,0.5425028399909428,0.49897942050519045,0.5499499254570752,0.4500373910280026,0.4526268313313983,0.2600874185274605,0.4969336287038314,0.6232565164725281,0.506389043574881,0.6085275083297489,0.39654035450919817,0.6152341895190777,0.5301751436621921,0.47420214917608094,0.4735158339201253,0.6251658288998951,0.5611746331069708,0.5570402364918395,0.5921162498141427,0.7812209573187194,0.6297461339436636,0.6899576104843832,0.5502368569166285,0.743101742517451,0.6390516823893686,0.5578521165271866,0.5432439866858809,0.6329216692670782,0.5012968573246694,0.7145015153074823,0.5198970310910933,0.5729285069075273,0.5838575081404215,0.4970785556521107,0.4902649488595911,0.4954639445624904,0.4966060053149252,0.3876140483609579,0.47379725088526187,0.5810402023283748,0.6705283872590646,0.4595622181994968,0.49942214867573204,0.4254491466048487,0.15776878522754761,0.5364858640130509,0.4540215108620996,0.5793469654281858,0.45573923127498445,0.5113902417816877,0.3885826808141087,0.447260734374594,0.6712934209974716,0.5753166013641914,0.5775575600952743,0.5743098488113038,0.6509462553130956,0.7099058599916055,0.7335635852560441,0.5737574932578181,0.6428749073321516,0.5916662306200221,-0.5112574298444241,0.4476182729040288,0.5286383082295575,0.588533456169239,0.45232302274109815,0.6081468470405927,0.6136084396207859,0.5565188473346682,0.5391636025238545,0.5842925887106706,0.5392169069914466,-0.5544962956808098,0.4849442452597739,-0.327228434013395,-0.528236301156395,0.2743044981587687,0.380919915985008,0.5049590340273072,0.644899840943633,0.6068640482109693,0.6130281689146939,-0.5803821667653427,0.6223900260342461
ROI_2212,0.43814298966058934,0.4042947990224466,0.5770714884623656,0.5552497919285119,0.8225605322966452,0.8336568860596901,0.5261015775655857,0.5866591485693383,0.8559039534041395,1.0,0.4766221397509709,0.4194182862494259,0.5435465454473286,0.5109558826003925,0.8098702129273369,0.7800715006025676,0.5413313771950102,0.5479222040441457,0.2974680483876746,0.5459174265477357,0.7016694494606286,0.7331026122418992,0.40337472485913684,0.5044349441594115,0.6595902049283147,0.5009668039866969,0.7435990820244495,0.7065502762978008,0.5032716679683428,0.6498549696980833,0.5260367110381995,0.4969805905456598,0.433992597305782,0.4711921415145326,0.3966448007525548,0.41830229604996844,0.084579291679576,0.3783727836144993,0.6310145980144725,0.609552961435871,0.5722168542600871,0.34134452991346803,0.5460192222043002,0.4648522463829719,0.36876427953398955,0.38292429708634923,0.5039357832118625,0.48046536170782567,0.40394068446381143,0.4757072180660165,0.6624388758873991,0.6520488955108368,0.6145979228020083,0.5992322703994258,0.7046615782980533,0.6888916539475648,0.4361540217393922,0.4379762938172673,0.4817327563515432,0.30385758367527843,0.5568851143358495,0.41029638687119846,0.4740068916062089,0.45973372193701095,0.39760049112996043,0.4471164091462195,0.3880451010940886,0.40847772390250037,0.3493199183815848,0.4393119275342294,0.630387871651045,0.7230728536788514,0.494167698110516,0.4411132603570738,0.45389909775104614,0.015393723437500456,0.46460821129559926,0.41191000125833305,0.6015706421421882,0.430398878871289,0.5104048371306764,0.3833713004678753,0.3935143415215898,0.6205532708148934,0.5522661214294711,0.6872397470341428,0.5591691666457749,0.6068342449027015,0.7327921541237101,0.7976933503268248,0.5793031174100807,0.5754036998381822,0.5766381230688922,-0.47859162533486993,0.45375659070444935,0.5304343732324103,0.48895765128232815,0.33701325142794175,0.5325315312451837,0.521859529240038,0.5357769395952864,0.5013940012611645,0.5657562180035621,0.505695011014293,-0.4968133673293495,0.4998346904008866,-0.4025621991793192,-0.5027994574265786,0.267985035278003,0.35919787703695455,0.37999930226457995,0.5335179568923913,0.5862807419231819,0.5744192295226405,-0.5542912526362539,0.5735416927840701
