,ROI_2001,ROI_2002,ROI_2101,ROI_2102,ROI_2111,ROI_2112,ROI_2201,ROI_2202,ROI_2211,ROI_2212,ROI_2301,ROI_2302,ROI_2311,ROI_2312,ROI_2321,ROI_2322,ROI_2331,ROI_2332,ROI_2401,ROI_2402,ROI_2501,ROI_2502,ROI_2601,ROI_2602,ROI_2611,ROI_2612,ROI_2701,ROI_2702,ROI_3001,ROI_3002,ROI_4001,ROI_4002,ROI_4011,ROI_4012,ROI_4021,ROI_4022,ROI_4101,ROI_4102,ROI_4111,ROI_4112,ROI_4201,ROI_4202,ROI_5001,ROI_5002,ROI_5011,ROI_5012,ROI_5021,ROI_5022,ROI_5101,ROI_5102,ROI_5201,ROI_5202,ROI_5301,ROI_5302,ROI_5401,ROI_5402,ROI_6001,ROI_6002,ROI_6101,ROI_6102,ROI_6201,ROI_6202,ROI_6211,ROI_6212,ROI_6221,ROI_6222,ROI_6301,ROI_6302,ROI_6401,ROI_6402,ROI_7001,ROI_7002,ROI_7011,ROI_7012,ROI_7021,ROI_7022,ROI_7101,ROI_7102,ROI_8101,ROI_8102,ROI_8111,ROI_8112,ROI_8121,ROI_8122,ROI_8201,ROI_8202,ROI_8211,ROI_8212,ROI_8301,ROI_8302,ROI_9001,ROI_9002,ROI_9011,ROI_9012,ROI_9021,ROI_9022,ROI_9031,ROI_9032,ROI_9041,ROI_9042,ROI_9051,ROI_9052,ROI_9061,ROI_9062,ROI_9071,ROI_9072,ROI_9081,ROI_9082,ROI_9100,ROI_9110,ROI_9120,ROI_9130,ROI_9140,ROI_9150,ROI_9160,ROI_9170
ROI_2001,1.0,0.9523854402613822,0.6968008829626955,0.7594506388251979,0.5519765557692726,0.427090060306513,0.7003851820859949,0.7063193999455404,0.511197937640671,0.36827389791999543,0.7692036292343268,0.8077047177150737,0.7296735531256159,0.6738857035108365,0.5545404869517583,0.47741484879194995,0.4923995381523169,0.766774455584587,0.8287834644703804,0.8473405055791299,0.3621977146257822,0.14828931300570533,0.6397711685057814,0.5880199475553802,0.5126863216900066,0.5256744202787921,0.48738001334268366,0.37645340798230326,0.3438837271995293,0.6333826701734436,0.4249769501488377,0.6021713224795161,0.8575691003549026,0.79290163696042,0.6904813412473357,0.6688536133545009,0.449661459248374,0.5665299422471834,0.4512303733452081,0.5204734553666236,0.1373412212568315,0.4303317129819242,0.8035675577919064,0.6560623161405361,0.8638164438165489,0.7352339406015211,0.7268401616348754,0.764010991468515,0.841337243698604,0.7542201566380041,0.7706855693651639,0.6989758426468713,0.7413496955175334,0.7657959850270063,0.6857123462461208,0.701190114983327,0.8960962202707873,0.8989024096721138,0.8425594077251193,0.8235441271611078,0.7979953223106578,0.6683689093237953,0.7723478951788374,0.7472187619161044,0.628418697851559,0.6692778029351328,0.8186168865814517,0.7821373091175561,0.8402908326375059,0.7881361365813998,0.6660776975621187,0.6690283958693195,0.6528796339092919,0.6823491629170699,0.5064586215012667,0.5676657451460659,0.6994755322474757,0.7643937323967801,0.24821940267564171,0.7358963749707148,0.6044837393698829,0.8000856581257437,0.26490034420269726,0.3217107312605685,0.7049686942180353,0.6215809192462278,0.5706245064057152,0.4989266604932879,0.6126163799426991,0.6526030074343556,0.5263081144783736,0.6236667511915955,0.28069244396993975,0.25611172637177404,0.2828406647447991,0.37099282508937825,0.5606480039614329,0.612322678203772,0.6306688305450229,0.6260273965011988,0.1447148234815274,0.19665556197514816,0.08289644685433953,0.11451907233657838,0.2533119660252284,0.10332261440410492,0.46057821309172875,0.16509369832149864,0.3239441033252648,0.3215616689535157,0.5622782762112123,0.6652140192429745,0.6764093774329828,0.4391294610387572,0.3953035910988624,0.038293888238520604
ROI_2002,0.9523854402613823,0.9999999999999998,0.6697431368179374,0.7162967520023032,0.5708116763483714,0.507044091275397,0.591161552425781,0.6607682051498922,0.5612360974059352,0.35385274859685534,0.7342862420556374,0.790798758815404,0.6645507363727551,0.6865612051388427,0.5402490902958386,0.5089139596673574,0.5092633662374002,0.7836927949548954,0.7811606294544011,0.8678563641364242,0.4002634880063555,0.23096089514352217,0.6041606191087598,0.5966611278239281,0.5043133720665997,0.5833496524746392,0.4622166836293049,0.4589273095542528,0.3462784379742706,0.6653521500887194,0.41186227644171386,0.5912822110793787,0.8415251749595061,0.7860950044687401,0.6631722965214819,0.6695991794645172,0.4304556567382972,0.6396052680068689,0.5092161178996057,0.5506982506701433,0.08791503136426262,0.4817357266431692,0.7942636690840438,0.6794942230721673,0.8826682752646169,0.8077921401121794,0.745856280414021,0.7709414727144945,0.8774724371304281,0.8173798766920537,0.7972928908119843,0.6858514692203154,0.7372950871510601,0.758028551354344,0.673122113583997,0.7174306216158438,0.9429922054938582,0.9572700745410687,0.823057719244978,0.8195657941442823,0.7428281693540677,0.6129697606549376,0.7625259375296426,0.7458497340999126,0.5929597861256862,0.6100216689058583,0.7760041349590274,0.7763981046150643,0.8838282297941208,0.8094312110872243,0.6194118489446255,0.6349158568845189,0.6281071694977411,0.6701634284226259,0.43967388177919575,0.5961346210821553,0.6554821629105776,0.7414073596969132,0.19870697063667697,0.7656628616015722,0.6121865284522022,0.8055513226059201,0.3450008489940306,0.38799979244287447,0.7163293519152418,0.679072273678405,0.5535944359779985,0.5284607360648657,0.5889544108678239,0.6341621994353431,0.37522128148015343,0.5199528190246129,0.12568370468501472,0.0973022684400453,0.33386586763259285,0.3505179291771779,0.5843301117575084,0.6209741326015437,0.5840778511475375,0.6010678279674283,-0.0358602103402411,0.054021314131037314,-0.07362505042874486,-0.03751865968775492,0.09375754195202254,-0.05147905598661121,0.38207077648867027,-0.0030460207779007967,0.2856032385146848,0.25606174047779356,0.5305172475318567,0.6091291243666976,0.6411018229657136,0.28548945569434936,0.2406781397671842,0.008909934955349712
ROI_2101,0.6968008829626955,0.6697431368179374,0.9999999999999999,0.9368676457633379,0.7763237553935396,0.6880418924267003,0.8490384029936024,0.8698521011928868,0.7847764911693997,0.6966748108365173,0.8558188409088061,0.8533316289591546,0.8653297193393549,0.8944225002585822,0.7626977429779697,0.7021614566382015,0.5335135926851898,0.7321462077417626,0.8243686996793966,0.7669398370630554,0.5028289300201446,0.34625290274971066,0.8876125144805863,0.9226756149447342,0.7300988059282838,0.7858188325494159,0.5438989929221277,0.6868793423971957,0.4837873509659667,0.7102529084374635,0.6378542539744395,0.8709306246808786,0.7642482358034043,0.7724074052303834,0.7840305396405043,0.7708325287079028,0.4582086407359877,0.7282977210933724,0.6768211049309357,0.615356748366376,0.037398303675853374,0.38606428775874935,0.7021635714945456,0.7252503899120263,0.6393977238815,0.6460612377397623,0.6513242692596735,0.7145894625149302,0.6165126457691096,0.6319272237410495,0.7388445777388719,0.584417409423407,0.7428989477776405,0.6858341394190939,0.7031588798545206,0.7154871334114489,0.6336694564714744,0.570544203084886,0.6910326398340725,0.5678371038144859,0.8040012291067492,0.6637512009842781,0.7987985828208549,0.645723132558229,0.7714190297739337,0.7169156095446908,0.6733009370246393,0.7480970753160023,0.6391431435289425,0.6078564812398587,0.8565961639773467,0.8804617472245337,0.6647440691796788,0.7560009731628007,0.5097003890052477,0.5098188616345263,0.7939234018046498,0.814258944745325,0.2955362353370558,0.7309983291199721,0.6142738722445827,0.7278055735315001,0.34318046745077785,0.33124916283378525,0.7556900783588553,0.7674652996921328,0.625460588591901,0.5313666625022717,0.7367863028303564,0.7555746272010765,0.5516012701857602,0.7167811336349542,0.059788045295379025,0.05634754577723077,0.38230305241120716,0.2933200446404286,0.6674047709557348,0.5427596823924881,0.688862272512172,0.737434953172135,-0.09717976240583272,-0.088044643586033,-0.19580806925683283,-0.13419996409563778,0.07078759580313453,-0.12272038696132008,0.32747878457481355,-0.11205490277991077,0.3575291251390651,0.525366115626469,0.6660727074887214,0.6631482081190457,0.7466641322639471,0.21236117997830226,0.18384894370053412,0.28938234376023686
ROI_2102,0.7594506388251979,0.7162967520023032,0.9368676457633379,1.0,0.7478841292965014,0.6199562086104703,0.893220732169607,0.9452934393843742,0.7575695952188618,0.6472559290498758,0.8394517627363438,0.9115067026873346,0.8599182868918867,0.8905546300912907,0.7841577842703221,0.7118924117717398,0.585540621213168,0.7858263724635252,0.8991776550875173,0.8410630884475523,0.4613990564067554,0.3234852362020797,0.8965728164289986,0.8787707510668878,0.7096040095811285,0.725309894472023,0.544856236799943,0.5905807488440852,0.5492653139110938,0.7451929826241045,0.6371685591976428,0.8492569089762563,0.8336814091536775,0.8682949823439425,0.8450766128812758,0.831005018751428,0.5806564648047737,0.7394749318087688,0.6495712107905531,0.6620926974914393,0.16561145083632997,0.4658240501951686,0.7795863098192641,0.7754027394019724,0.6932285065236129,0.6642638480953468,0.7298298367566225,0.788899534744781,0.6674369515085669,0.6591523024062501,0.797397653089241,0.6780663351638336,0.8179265556587174,0.7387831103252679,0.786291750998483,0.7808777015102077,0.674008738417335,0.6255074497687527,0.8083841170060299,0.7072971892781774,0.8813910382697134,0.8108102969219143,0.8652939368835395,0.7439991397453458,0.8256637232662799,0.850389128050464,0.7897260493874364,0.859645116028831,0.6833436752608925,0.7024361788437091,0.8308016061254488,0.8682914283204566,0.7355934447787652,0.8118847285717543,0.5653602050500816,0.5847354833821921,0.8430672353467065,0.8704102457874855,0.35370247935895466,0.7776789959101504,0.710487101223121,0.8037103648089451,0.38514097788173407,0.3843651791656774,0.8282920904601033,0.7843364146460021,0.7425766460348793,0.6348348022100977,0.8184531182087115,0.7900077687765014,0.6846821169162857,0.8053411831131675,0.15414924003533384,0.1379882856766782,0.36215937429084094,0.33748593568316365,0.6858493347744118,0.6357527511398836,0.7887277713098886,0.8079900268969277,0.010629656586412094,-0.0073988201532441305,-0.11109748251167635,-0.05136061005576296,0.16693345582990454,-0.036183454461456176,0.4174254663362999,-0.00961906262958957,0.3172718431832731,0.49751298840506175,0.7247443308874993,0.7447687507308185,0.8308320315662281,0.3117370196744817,0.28706761337993125,0.26063355849525105
ROI_2111,0.5519765557692726,0.5708116763483714,0.7763237553935396,0.7478841292965014,1.0,0.8922246854235011,0.5593085139391066,0.6850378784838039,0.8778507483286931,0.7875354100222818,0.7677001578991863,0.7197139186415704,0.6431134629762014,0.7585424908530063,0.6935755270170348,0.7358966316232491,0.48255329167157557,0.6680058098040819,0.6782567881251887,0.7037736792176291,0.6338346739152229,0.5854768256648468,0.6528566041086085,0.7801940379573256,0.5309416554744195,0.720482065584268,0.4447364252380037,0.7845218235006304,0.4416773904153901,0.668190858508311,0.43164813414597,0.6376506072208037,0.6699756826688537,0.66297885627295,0.6282443966264019,0.6882759993348736,0.28957016124678575,0.7637157176303531,0.8098238620782849,0.7634945865303887,-0.18404184192950818,0.37789855211548257,0.7024725034563516,0.7512421908100766,0.5833132824354152,0.672136539846786,0.6880602712681563,0.7249258811619192,0.5923685083145829,0.6658708440903313,0.7660653448081702,0.6086361019709321,0.7255605715443114,0.6288975889319274,0.7441668091431282,0.754591127827296,0.6262705283655963,0.5370972810160125,0.5815618644076203,0.5363878261481964,0.6949039830736847,0.5911039611533243,0.7938434812999213,0.6650558197764819,0.6001736960007777,0.5598165221113055,0.5326906186843386,0.6622510812104748,0.6416650431936407,0.4864071626408751,0.6205183855535714,0.6843534338333778,0.5599027173696336,0.6495411882702774,0.42218335392341455,0.4096570073198369,0.6557889897676421,0.6927547930501992,0.20458166177712614,0.6625996222438622,0.5696621767063931,0.595498073450096,0.43703488143135333,0.37317002284537143,0.7311902340850529,0.8020268358422527,0.517510469130497,0.4284348596893356,0.7832172780269884,0.848545912547098,0.278597244165917,0.5470363136820052,-0.30740375713163814,-0.3418515752953408,0.48153316456108475,0.14749694381333733,0.7196720807589263,0.5173140290735609,0.62826211468528,0.6941643343078522,-0.4100713176734777,-0.44955091687793136,-0.517763922159687,-0.4884943493921816,-0.301687685600919,-0.4646336281101906,0.11272284154014883,-0.42734102917381345,0.2997005451051414,0.45637863057903394,0.6682788065551442,0.5690228010526474,0.6578479926708299,-0.13101247819241224,-0.13669355936567743,0.2397552878477877
ROI_2112,0.42709006030651303,0.507044091275397,0.6880418924267002,0.6199562086104703,0.8922246854235011,0.9999999999999998,0.3390871667024233,0.5439402223848786,0.8847243427600237,0.83761201651351,0.672430253400689,0.6166830135451282,0.5149529467907321,0.7286200262168332,0.6379476616014962,0.7491634137632222,0.4574619660155025,0.6246372936319978,0.5132751065878118,0.6011304115749233,0.7529301855091308,0.6941774237117565,0.5232251839994988,0.7553383288053263,0.5105550888167062,0.7876227454601762,0.4585443299494687,0.9233484322530962,0.41107649426021375,0.6571744865706863,0.39629072116258823,0.606436127606104,0.547123903458379,0.5425657753584405,0.48394043012550964,0.5938485437756058,0.19486378274081373,0.7839215931454575,0.8404869005439707,0.7573192193892743,-0.2874947530720201,0.3965868208176215,0.5987239065065608,0.717323355794307,0.5144932963143134,0.7069178886874314,0.6038785277029852,0.6590371689007622,0.5418621842626502,0.683974106644328,0.7243852486130445,0.5525877166865518,0.6387240607427085,0.5496915672892609,0.6581672134275284,0.7028604430054932,0.6100012342912784,0.5049820759029913,0.45441732578893085,0.43358840486785266,0.5345262564229143,0.4143146742445675,0.6817305164753946,0.5337676312216812,0.4614422120256463,0.39178948591521995,0.35901686346607414,0.5452531813154031,0.6275584131267592,0.4359257884446896,0.525281070883197,0.6317694066201804,0.4254301283694741,0.5316865838064004,0.22450718521198135,0.28655890472487267,0.4995365746434283,0.5787897556020575,0.13553087783574982,0.6187943114749425,0.5123543595346668,0.5405067418489811,0.51831322927133,0.4210830452323074,0.6579399108760903,0.8147103736907542,0.41991308629548113,0.4050909726187639,0.6716137621044377,0.8012917619022202,0.025980488995915357,0.35070717276733254,-0.5104919232446308,-0.5249562930002831,0.5130247856307468,0.07719177396088525,0.6629060918843247,0.40762645384147195,0.4629020158703254,0.5598340137704361,-0.6099284036714323,-0.6140212814443183,-0.6907868764646725,-0.6573486856430939,-0.5347332501269871,-0.6320371790592539,-0.07208897658300208,-0.6248281293684306,0.24132596159580863,0.3428764071557045,0.5352952620687332,0.37017422627135405,0.49137321653505334,-0.35174533220275994,-0.3577231275566525,0.2021056762652517
ROI_2201,0.7003851820859949,0.5911615524257811,0.8490384029936024,0.8932207321696071,0.5593085139391066,0.3390871667024233,1.0,0.9166170739354301,0.5701093264106637,0.4630677487999406,0.7724117827110393,0.8207953368733698,0.8738529397719859,0.7714495544354811,0.6985927133213906,0.5348430285530125,0.49113506106153076,0.6479047260021438,0.8571912476765582,0.7134053552914166,0.21264881733083887,0.09233060905651425,0.8358838954401273,0.7091125195165939,0.62041169457819,0.5162134102760245,0.4464919954317698,0.3180049606361194,0.49682467827145976,0.6083869070427473,0.6108091978004835,0.7547538699587956,0.7431228499113212,0.7828301814697697,0.7827411639666754,0.691524566767822,0.5825942520047978,0.5194155991160126,0.3997964134462142,0.44359492568754316,0.3018554306045397,0.3634782319511297,0.637194463528805,0.583112241162973,0.5430576450746885,0.4278523697724305,0.5663655998418334,0.6291356845369449,0.5072209292494815,0.4279101973831869,0.6119010611536623,0.5398616191977972,0.6881555734040538,0.6416142090579022,0.6362848730524743,0.6173656724694015,0.4783729407650714,0.4562084145294393,0.7216824831576992,0.5815057132362104,0.8460605866632681,0.8015896754056393,0.7444444845224154,0.6598586318771086,0.7687328998720653,0.8080591872628445,0.739699690965705,0.7308324393075852,0.47407720672921416,0.5730892527362118,0.8115437198603845,0.8076111175680055,0.7405274251578792,0.7788230824156437,0.5986347783907753,0.5900891158959978,0.8210756888698025,0.807118305146797,0.36083401308501895,0.6535633056038692,0.6171831313794999,0.7086150636305287,0.20319086838390943,0.2384299439543321,0.6748656944531948,0.547368885676063,0.6553089802838076,0.4806746146081959,0.6859642397151832,0.6058619924022602,0.8129558537283211,0.8350894515392091,0.3989213118530875,0.38995335084484345,0.19957700451647156,0.3385597131640731,0.5093296233574436,0.5506561781857301,0.7387767587952848,0.738285275488909,0.27252196523328465,0.2513979223413132,0.16398753001150812,0.21515896342714788,0.4383188263956313,0.22316804647308014,0.5388303107901938,0.2472817790301294,0.30130018930587105,0.4616111853792526,0.628310165412014,0.714303284197718,0.7709733936271836,0.5251614569953266,0.498588829111831,0.26337017306464866
ROI_2202,0.7063193999455405,0.6607682051498922,0.8698521011928868,0.9452934393843742,0.6850378784838039,0.5439402223848785,0.9166170739354302,1.0,0.7217190851965458,0.5844948559361762,0.8097255356994069,0.9060461022635994,0.843165114675865,0.8805534222437676,0.7492776970264581,0.6600570322920166,0.5699607493113087,0.7557355232762802,0.8862641397549255,0.8281832188389807,0.3270050148751281,0.2546045806908796,0.8362566848944486,0.7988894935621194,0.5952420344626982,0.6136002889053435,0.41389560035400164,0.49978626499329937,0.5754483358904919,0.7347979246962539,0.6091726999881903,0.799470555464481,0.7888337294160327,0.8600675730579983,0.8077034031310558,0.7745385183220634,0.6004298242543181,0.686205272589925,0.5771585644305038,0.5891665466197482,0.23623998177458325,0.4700233510955259,0.6998738145334255,0.70633087261601,0.5922564936293351,0.5685306506341028,0.6901917774146766,0.7334608528171064,0.5724277152200917,0.5538858651178269,0.7229780102341286,0.5872967118287458,0.7763125300261778,0.6731164135565909,0.7442763309571062,0.7338745871003329,0.5784589146190795,0.5314797316404433,0.7643791129212311,0.6494424459148814,0.8683982255583927,0.8819475884654475,0.8366104058461126,0.7691734202934728,0.7544715018692971,0.8277851285029204,0.7286823713844043,0.8221453041246871,0.5854361216222075,0.653497086599685,0.7985619485951124,0.8489976313228734,0.7571040693815794,0.8392319875158339,0.5701961625236966,0.6289798906860657,0.8415544695640274,0.8681751165930601,0.35281224591829835,0.7474959053257402,0.7058580948666678,0.7870734707578492,0.3614506496431627,0.36687919748607606,0.7527203991597153,0.6772597313248542,0.7116888192812529,0.5807771934700255,0.7736840838235729,0.7123306167128235,0.7321601289135103,0.8006542111538193,0.2040608933853247,0.18253078304830203,0.32508227116230093,0.36719832261312424,0.6482098858763063,0.6450289618958055,0.8227932594979525,0.8205025280436323,0.06848698214299849,0.0457519389023414,-0.050049325699170026,0.008538685783746797,0.25090257226634044,0.018993134318380806,0.47363721148590027,0.04674461791823428,0.27613692625017755,0.49898950983128443,0.7199733923795117,0.7597537470823111,0.8362885918375562,0.36369469905488977,0.3336609388433339,0.26917790941816166
ROI_2211,0.511197937640671,0.5612360974059352,0.7847764911693996,0.7575695952188618,0.877850748328693,0.8847243427600237,0.5701093264106636,0.7217190851965458,1.0,0.7718814301044788,0.7175102665275646,0.717701176563649,0.6340314941874118,0.7859482795451649,0.7250726769254465,0.7275108989938951,0.48945412308727526,0.667701564957985,0.6580384315646437,0.6854816757451202,0.6137794736015716,0.5350805945182288,0.6530130850412993,0.7891965781501475,0.5895155374672798,0.7632935497194622,0.47216848848453463,0.8155501213170069,0.46082390599762885,0.6737685447961216,0.47064780953171975,0.6803164813500653,0.6427403412728404,0.6637668685461814,0.6496257116158941,0.6779454387925278,0.3708769356921413,0.7710073710002033,0.7850596665260633,0.688476087140207,-0.09189446376781231,0.4323868694408108,0.668750175792435,0.7678348940199157,0.5500901786766099,0.6858293216101639,0.6593115272570598,0.694190754134226,0.5676439606170807,0.6590542414024327,0.7537652932710719,0.5841419135436285,0.6908554635339966,0.5643712864082234,0.6936486307683506,0.7070694336933371,0.5993277871791015,0.5116891652109536,0.6138143826907942,0.5441003418948033,0.716689030454041,0.6322826050835585,0.7554246129734652,0.6087934702060458,0.6440952192443798,0.5915666320298169,0.5110488523747432,0.6788612997430159,0.594268364195434,0.491798373935123,0.6080525528871137,0.6986151934497178,0.5475569200501924,0.6490054102303537,0.34648463375231864,0.4334083796667859,0.6510970537821021,0.6956037629745169,0.20424597298855077,0.6764518800725838,0.5771463146299343,0.62432188868947,0.5215598471802366,0.42911651089798575,0.7385230250689906,0.8028586901965964,0.5795861175160751,0.5271490592056154,0.7542294929634477,0.7707026276429042,0.2691239695103411,0.5287713219199212,-0.3090674482709031,-0.3138462689458871,0.4928143841114993,0.19290730213221566,0.693543966501082,0.5341878711491901,0.6181051111558864,0.7063124702425833,-0.4262044839999066,-0.4395113669576644,-0.5175724117744132,-0.47303282218051856,-0.2861068431645722,-0.4383303306128754,0.13205114971170454,-0.43141107813206514,0.21328963640045484,0.36461255213490834,0.6178114421635535,0.5077823983265869,0.6428602617404443,-0.13224846945032923,-0.1264744510480847,0.21359391562662705
ROI_2212,0.36827389791999543,0.3538527485968554,0.6966748108365173,0.6472559290498758,0.7875354100222818,0.83761201651351,0.4630677487999406,0.5844948559361762,0.7718814301044788,1.0,0.6068713484693259,0.5821055614485975,0.5704632233408815,0.7059690327041511,0.7070452893052428,0.7714203279185824,0.4186115402482552,0.5619236486809163,0.47360458337512124,0.49901671272011816,0.8121968068721851,0.5300896126302965,0.5456279472157186,0.7674847009008714,0.5683094867417802,0.684258992611439,0.5929773685232501,0.8352716608685008,0.44376231965347773,0.6214925768483215,0.4643488984524529,0.6820873809743415,0.4930030966003635,0.5085170987529388,0.46631721026790174,0.5186870554758202,0.1949740371243399,0.5970748544556672,0.7143273884650749,0.6778377599076224,-0.15631118040915556,0.2910568487212908,0.5107769486211419,0.5848513663827458,0.4062810016486584,0.5212895548527164,0.4652103847200972,0.5755477389940262,0.4164418325535368,0.5012951244545508,0.6019410145021573,0.49988026669357505,0.5597805808960397,0.5359327671337524,0.6218572010836766,0.6238642969263162,0.4476358407742437,0.33726181579614045,0.357085410199953,0.30977347033685454,0.5116372693696166,0.4636032061856678,0.6130416693822858,0.4585731447788049,0.46966848061075467,0.4472398256009817,0.34457274877254634,0.46627110821471124,0.4760735413132768,0.37656824927587457,0.6412372291696457,0.7322175161402004,0.4425151821262776,0.5296620511383794,0.20108558110346655,0.1185693791713638,0.5370061792421749,0.5804013455721888,0.24585593205406833,0.5355580206554145,0.5093877751876099,0.517288318585921,0.40923380693849987,0.3310072202539,0.5704180006311066,0.7035990097580658,0.4136390426890646,0.34250241380690266,0.6224714270643037,0.7720309897277398,0.2506093655963271,0.45353481513857885,-0.16171165239110674,-0.17906558114313292,0.40995306081536437,0.06563357539431132,0.47507229048289384,0.2803634885238785,0.4266313292546861,0.46896927555113554,-0.24915440591671204,-0.28870900085100654,-0.3356501094902943,-0.307776045012611,-0.2617347381803464,-0.2623216150868653,-0.052058313707066775,-0.3123481006059145,0.2348443667038724,0.36274758426721165,0.4467132766550427,0.37721434514886826,0.4317611823052379,-0.06814972225766627,-0.07500935291147741,0.15376532182005012
