ROI_2001,ROI_2002,ROI_2101,ROI_2102,ROI_2111,ROI_2112,ROI_2201,ROI_2202,ROI_2211,ROI_2212,ROI_2301,ROI_2302,ROI_2311,ROI_2312,ROI_2321,ROI_2322,ROI_2331,ROI_2332,ROI_2401,ROI_2402,ROI_2501,ROI_2502,ROI_2601,ROI_2602,ROI_2611,ROI_2612,ROI_2701,ROI_2702,ROI_3001,ROI_3002,ROI_4001,ROI_4002,ROI_4011,ROI_4012,ROI_4021,ROI_4022,ROI_4101,ROI_4102,ROI_4111,ROI_4112,ROI_4201,ROI_4202,ROI_5001,ROI_5002,ROI_5011,ROI_5012,ROI_5021,ROI_5022,ROI_5101,ROI_5102,ROI_5201,ROI_5202,ROI_5301,ROI_5302,ROI_5401,ROI_5402,ROI_6001,ROI_6002,ROI_6101,ROI_6102,ROI_6201,ROI_6202,ROI_6211,ROI_6212,ROI_6221,ROI_6222,ROI_6301,ROI_6302,ROI_6401,ROI_6402,ROI_7001,ROI_7002,ROI_7011,ROI_7012,ROI_7021,ROI_7022,ROI_7101,ROI_7102,ROI_8101,ROI_8102,ROI_8111,ROI_8112,ROI_8121,ROI_8122,ROI_8201,ROI_8202,ROI_8211,ROI_8212,ROI_8301,ROI_8302,ROI_9001,ROI_9002,ROI_9011,ROI_9012,ROI_9021,ROI_9022,ROI_9031,ROI_9032,ROI_9041,ROI_9042,ROI_9051,ROI_9052,ROI_9061,ROI_9062,ROI_9071,ROI_9072,ROI_9081,ROI_9082,ROI_9100,ROI_9110,ROI_9120,ROI_9130,ROI_9140,ROI_9150,ROI_9160,ROI_9170
752.5538564066115,769.6637094141257,800.6913191968847,833.0099974970418,499.7828641314839,438.6135367495673,809.7042668449096,788.0412272635926,708.3621016911098,659.4122093075612,797.3084189252155,730.6227682265024,790.1194389434867,607.680006805008,648.3545021423653,499.44585584854667,780.7741543738198,762.2457379962123,754.418179362213,805.5533800048828,377.2320002979702,390.15845794677733,850.1757011028251,910.2771365453326,609.64346906652,617.4258580679422,539.8049272568845,315.4598169459237,840.5408932307981,827.2380273136092,855.4913004877686,870.5044462076822,849.234330775374,830.2418573676215,748.482711659307,728.3651301372482,601.4797837177563,656.9084065755209,421.5860910628523,443.56902270370654,508.7591785368372,596.8015887737274,739.0078152872268,774.1725188341186,783.286374046942,807.7269784135428,688.9281403158199,649.8580382537175,857.7428796522079,766.5441985256161,912.1790965459521,706.8025026561269,774.0518441307171,553.0890273416744,527.6551776035071,497.3777383667563,829.3390097142833,860.4352509776751,933.8616527831323,759.0328317718479,938.2059382961107,946.0598846639244,828.3068914850918,882.0922191054733,974.711077049597,826.0240542466635,856.2318058439186,799.5116806322079,804.1845608607979,855.5861732946576,750.7087847391764,746.6977969935683,542.1606396316388,619.1163721125879,341.67575493411744,341.71491512782137,741.4633053638896,720.6482364132197,747.7085753095911,807.0744781494141,729.0844957782848,712.5914095990483,460.1805541483561,486.11763352056346,702.3802788654613,657.1925149999227,222.6859698315425,318.40518119206337,401.08382781770587,377.32999295426123,93.31880526088102,5.706199741882738,-0.4254446368953116,0.15775053185166737,705.8165008544922,682.2261962890625,666.1179457278922,633.0637501613047,493.34997360730597,360.1311780229794,-0.27348546967052817,-0.0005634075507933395,0.05805932122336313,0.13121131395516517,-0.3815268558637356,-0.25895066256791366,-0.22313613899879986,-0.43221597236526366,659.0813487659801,738.104706365412,718.655283883114,649.4001677307901,14.584445863377814,4.573503879732208,-1.666673739186742,83.72220105138318
748.8180971916902,764.9194082163199,797.1900800779798,827.686544463929,497.4722590601721,437.4200654200145,806.3801185627423,782.9288528235415,704.0888113294329,655.9881770649895,793.2772919104351,726.561986878467,789.3963583133233,605.1476040021611,645.6742585437808,496.4232282384158,777.0597828146406,760.5004022636286,750.3136860054572,802.0963502807617,381.4997675153944,383.39995600382485,840.7961761122314,903.1823111034576,600.7840904315728,609.8203740067535,534.4038371302146,316.0628173881107,838.8402928046461,822.6325970685041,850.4080848994217,867.3386509195964,846.8851926124702,828.5678630913628,745.175753120754,724.1960201033627,596.966128950077,652.3070657518175,420.7067244861807,443.24432623073847,501.5180054961658,592.9472999572754,736.0761739431865,771.5667752812824,780.7311161328159,805.0971019365634,686.160678989631,644.8485094750678,851.8004604093491,762.8461947175415,907.1776057897541,703.6646879760312,769.973353586924,548.8475166150898,523.2862167866573,493.1206080574792,823.4639506679506,853.5870283867957,925.2342049086841,751.0841515171595,932.5325853165336,941.6389328391807,826.3997163451775,880.5221099696532,968.3401373108821,824.9310538836536,850.0600539850385,797.1545908998216,797.7044195673268,850.5386387103171,745.2041088138615,742.8510047412309,542.6971659529099,621.0889666008227,343.8582120149032,341.66871729031413,743.5973395675909,721.8546251479027,750.2850640479554,811.5645446777344,730.1710791167628,712.7459387219413,456.0669980573654,485.4786723105113,701.3121095951433,657.2704114607886,218.90015308730415,313.55863122636663,396.7547047250749,373.1857592622451,90.11312710581402,5.002436343376951,-0.389975926335292,0.15440575982826027,695.9236673990886,676.7736981925318,662.9253033222631,630.3266792286576,487.5399142786026,354.5221592170029,-0.2872209856447482,-3.1817806976269584e-05,0.053944793077096806,0.1301564779220598,-0.3410179539728729,-0.24324543456505027,-0.30297525723775226,-0.42126185446977615,676.1274469549006,727.5596491033381,711.923147931195,639.0383860914013,12.657004714012146,4.068768874595039,-1.2589954819643137,83.1363487161439
747.1519043285844,760.8712153085554,793.9025238254833,822.8813531047319,492.83542382883473,434.2273072174617,803.6606815318622,778.0570383236256,701.5884908170116,652.555507597376,791.2354526054569,724.891555476094,786.9202481853819,605.7464709753691,643.6806018316923,495.21698078875505,778.5517440000417,760.3747632622322,744.0720490788135,798.6081745605469,376.74621878729926,386.1868246714274,837.6644264870736,898.1977781265501,600.4445731877032,608.0187754369044,533.8968507545429,313.30212190416125,837.644712843985,821.873045066551,849.378104943303,866.759531656901,842.32480336852,825.9342156304253,743.3599358600119,723.9956225659474,597.7076992085326,651.5627770600496,417.24019848821416,441.25185686461487,503.2656533913534,594.6615402698517,732.481135690023,770.9154451921653,778.2277194583648,802.0857169837283,682.0552928073347,643.7178476373632,849.89857938828,760.9825268295153,904.9597065801632,702.5187352447202,768.016918952155,546.5259555297739,523.0401576838091,492.33693588483595,820.1441465797717,849.4646300794901,920.599436875296,749.3915793269481,928.8728541896654,937.2927391459641,823.9531784757562,877.5951928032769,966.2376397545657,820.9563165684388,844.687273043461,794.1269631365907,793.134225541619,850.2480445145244,738.6634506363052,740.1355123676237,544.5357639417736,619.9458183519768,345.7580250173375,340.71282334394857,737.1421841480693,718.871169600744,748.8272925843584,809.6512200491769,728.8103857223101,711.467403317354,457.0503729335467,485.3612840572993,700.1859093855131,655.9021082546099,218.55391591582858,314.401214292441,396.5997629076119,372.7612027457079,88.68005113197128,4.745323888492615,-0.3927671752662044,0.1560827001035314,694.9832143147786,675.4531839661679,660.1659701678436,628.4819415861665,487.58050025419425,352.9166599530317,-0.29364414560711194,-0.00014990670183410488,0.05180746758050283,0.12672888066459953,-0.32676531980372797,-0.22203820793243545,-0.3217342181338204,-0.44311211018226887,664.448896928267,728.5159357244319,709.1181497253828,640.6910054653506,11.553579551332136,3.8905576517184577,-1.1561425726747874,81.96513673354839
746.0244868874128,759.9324304323004,793.4926028438754,823.4326555092496,495.3423467059468,434.6933114698955,804.082959253973,779.4885694528133,702.7314140553377,652.191553928813,790.7713659022882,723.7195447861202,787.9579362296731,603.9313290447359,640.6665414838649,493.8669004144503,772.9343569064027,754.3875221778388,744.913496024764,798.5459434204101,374.43272786670263,384.43117669423424,833.06919587811,896.8609157138401,594.4528419035267,609.0371117853856,532.5507428501193,311.97889590263367,833.7640959541752,819.5370565532166,843.5467032685367,863.948890991211,840.716588424424,825.8405200195313,743.6709481944208,725.4001036494611,595.2567491741432,649.3511663366247,421.39862765903985,442.29340731874385,500.5305096985864,592.4895598888397,729.6513045212579,767.1700576854543,774.0341347612047,798.4693483943828,682.4421150132645,641.5802774379304,844.9258240976641,757.3544329310442,903.214034508861,698.9734939636598,767.2454903435814,543.6597826574363,524.0654995202568,491.1925025376477,818.0666337279605,848.4635160576414,917.9670160913571,747.0495448944492,927.8407089896824,936.1134195728981,822.2104118883792,876.987736913893,963.2533991514747,818.7411396238539,844.4183386982157,795.264823157532,793.3674594611879,847.7491529264503,739.0606119310534,738.0004381898974,540.7902241278132,619.715637339142,345.59330616826594,341.7585492201254,738.6900732321817,717.7989983143153,742.478616917387,804.8411352975028,725.6393261175047,708.7628542181536,457.085041252772,486.16213628133136,699.5379706092868,653.9367026055527,218.1848235213581,314.4646375590821,397.06869688692194,372.60499112547797,90.46880397833219,5.165805456378148,-0.4071954788790511,0.15290557730498386,694.2276936848958,672.2198941505561,658.1511585614644,627.4241438564671,487.72885545087223,354.1759166273773,-0.2962708420956532,0.00013719675113895425,0.05693010967659759,0.13045552127913748,-0.34056269282144624,-0.23131868334378175,-0.3193551380601194,-0.4439229001565015,636.8095952814275,717.4435591264205,707.7072043194867,637.4656545904618,12.41424348190719,4.121599080008373,-1.256183884247686,81.30425520600944
746.7950341248315,760.5525306378952,793.8602325403166,823.2794245381755,492.0289764404297,432.78096966232573,803.4224874015964,778.6043285994834,699.8200205588828,651.3737636003337,790.3771037590213,725.2963902420468,785.9307376475522,603.8374716561092,639.560595642868,491.2336660742612,771.4918957750945,752.2187013055795,745.1598449648568,798.8611241455078,375.60825591617163,381.1116367340088,835.0651588384895,898.0753665500217,599.048232982296,602.3920839540251,531.5575448136303,313.5694359143575,832.0506246314859,817.0391447844329,843.1320659807661,863.9847900390625,842.4696933293746,825.9840020073784,744.0534484863281,726.2202821294945,593.7531304044345,651.5761046233,419.7471118148948,438.9442796850026,497.69882614886177,594.7228651046753,728.2526947146371,766.3036102728821,773.4603695776469,798.1514020328633,680.9209089269323,638.9895548770478,846.2063775154852,757.6160132332632,901.7087043801483,698.8590472277021,764.6658727363621,541.9549222366483,522.1421172185511,488.9711304045543,818.1853471737179,849.6142826775709,920.7972243898116,748.3356052574476,929.5268682595957,938.3138677171133,823.5738118489584,879.4291264706678,963.0754212052075,822.6444952124465,846.7667969214112,795.8442979183914,792.3407009149054,847.6375058000259,736.7414403692022,738.1162664694864,543.224778061613,617.5779189733199,346.15348329405856,340.24263368525976,736.6065607539942,717.1549807979853,739.2565814079122,802.4193780081613,722.6011364085464,708.2186492019596,452.5296104327838,484.99416054725646,698.5376617633299,654.0771176039267,216.9482969263774,313.3465130623726,395.1341494974525,370.6958931686625,87.95921474859412,4.648092409609041,-0.36116560831390043,0.15015923824041597,691.5586100260417,666.1616857496358,657.9432715671137,627.2365732799827,484.1292887361905,351.128077474885,-0.2906042287676859,0.00017587015305859193,0.05015623720053432,0.1258877500441518,-0.32205527290159514,-0.2503984417870856,-0.3308717898196644,-0.4315875221920364,665.8654840642756,725.6241199840199,709.6671072940699,637.0710288904891,11.413234050951752,3.79686766915154,-1.1247761431855685,82.245155268702
745.2336142707744,756.8508889073073,793.0517271134856,822.1687237181037,496.3999054842217,435.1848624093192,803.2200925718081,777.4720252966373,705.4747223756751,652.2705252287818,789.9828468570864,722.0454137453958,785.6991617716402,602.1136374845196,642.9338624391389,492.82063474193694,773.96724549063,754.7409521099737,740.9509677229256,796.7074951171875,378.25480545891656,386.8804594039917,832.1068486685705,897.9156113276406,597.1861131678077,609.1631909045544,534.7049140087149,314.27401195632086,835.2192508769485,818.5218912006897,844.789242081129,864.6600006103515,841.3817915835623,825.3718996853298,743.3117345395295,721.2311349891754,595.8177690211896,649.3452828018753,418.45910514678275,441.07124965824886,502.2070757756468,593.0396003723145,729.3728467131418,766.8291153749583,773.6443838269597,799.1928143640707,681.7449076005743,639.5146055071503,847.2613974909628,758.70661359099,903.3221591375049,701.6553707046048,766.2818782789291,545.6361423520481,523.0588550164528,490.6603114947603,816.6508028295711,845.909581059659,917.8152298340273,745.2706709780344,928.1404154636549,934.4961707954653,822.0197173418984,877.1640706199678,963.746772851517,820.6943066385057,844.2916744842958,792.7861254291508,788.3337753198708,845.590319301542,738.7719357808431,737.3169184825459,542.0976995065672,618.3258514404297,344.0540163344231,340.3840473873515,735.3287373527152,716.0207473944827,745.8039278070977,802.7841698782785,722.5926347637542,709.1144125800354,455.72687375068665,483.2984076976776,700.2712362717951,654.2052222788051,219.39324971311453,313.9494471249813,397.56117219047155,372.8168261019742,88.15286675957309,4.583613593728902,-0.38364655115293755,0.14832146811311675,696.5969197591146,674.6962787175582,660.4032642652746,629.4440397461076,485.2468142170487,352.1428227419521,-0.29050493050722015,8.470632712016124e-05,0.052675362637598755,0.12607080030859055,-0.3336395422049886,-0.2485639165240945,-0.31159370247688556,-0.4382289081318852,661.7665294300426,729.5968772194602,703.8616785651085,640.8873369241063,11.921216733315411,4.012806793838217,-1.2549279071390629,82.86930603816592
746.2243656993898,756.7286965335259,792.3892726648719,822.2014747406857,493.8555719597395,432.60996521370754,804.0790360856035,778.3500752879204,700.7214371817453,648.1262676676765,790.5336553682157,723.2181166421799,784.895375822666,602.0337007595942,637.9362764646165,489.9696720028042,773.12128726905,752.2834923243602,741.4334809460403,797.8512219238281,378.49021736780804,380.75797233581545,830.6963867583833,895.9793908255441,597.8408491405517,605.399952836089,532.8064329452936,307.5632374948925,831.8250535209224,818.2302849663629,842.0770356586286,862.272177327474,838.2413059816522,823.5896531846788,744.295682558806,721.962668361434,598.1300835966539,649.5146707605433,419.47062057735667,440.68408092398766,505.5879321489178,593.6523036956787,725.6642828328269,765.1827809121371,770.8578901503412,797.9438490393566,682.1848086463518,639.6924978036147,845.0340109978953,756.1229695966167,901.2292574044207,697.7273990680994,765.0248045472287,543.2991261003065,523.1472687631193,489.5752901320396,816.4839177878506,846.1149225533009,919.8923833143634,745.9867188552531,928.0649260678499,934.2753257435116,819.2377398662975,876.1875365496663,962.5170970745941,817.5320823944201,845.92150888443,793.4679139154512,790.380568243136,844.9403065634037,733.4022529189651,735.5639084987953,543.1062447084199,617.1381704487326,343.53193421294725,338.6550252672652,735.0079896020108,715.8797222469852,739.9990338264628,800.0182789393833,720.5227546545738,709.1375429432695,456.1864501396815,487.2216866397858,698.1676951723476,652.6422652745971,217.8152315893594,312.0062908804589,395.2314936636637,370.47681848065434,87.35384319941805,4.91433610402979,-0.39416853527870477,0.14826416675678558,694.1650360107421,670.7622732388771,654.8552055596374,626.8904241841303,482.43632031973385,349.903791485031,-0.29131099260159415,0.00035906472185160966,0.05252295681164244,0.1258007967193472,-0.3080991052191261,-0.23667658598447638,-0.3341171865661939,-0.4332150205394582,639.3503140536221,716.3350530450995,705.9122713844248,633.4064315602749,11.398978181913787,3.968324136838578,-1.1226107164878736,81.14597134754575
747.1842725285392,758.6255613107874,793.8999997387318,822.4900693817443,493.82334940710734,434.6312860931669,804.6014448801676,778.2839194708936,705.1682586669922,652.3355830771025,791.0422434768057,723.202632400157,785.651486954599,602.5177039419591,640.8288473110293,490.4535791388812,771.9856951383617,751.2577804901275,744.5371987353797,799.4489304809571,375.54900958802966,385.54995288848875,832.7997897149509,897.100961957659,596.4867369754152,606.323103412167,533.9995475473984,314.00208348698084,832.9009505937685,815.6041063850308,842.7434388008018,863.687466023763,842.767596228648,826.7144993760851,744.5573201055112,725.0747232092432,594.7788055688799,650.4574507254141,418.50940686411093,440.6354594498538,498.24666470386944,593.0714793205261,728.3675251347678,764.5436939402214,773.5156028237516,800.3806193836948,680.8694658437051,639.1164367799158,848.2802135652112,760.2359767813138,903.6798341768282,700.8188637343931,766.3534669063552,544.2363652645373,521.1099981656348,489.2916077781109,818.3323515508679,847.2828974679664,922.6259860804478,749.4486698576478,929.218257366678,937.5366761804013,823.2159372498866,877.3101307551066,963.3260529930911,820.435735103696,846.9851210545958,793.3538628208123,791.7724279901784,846.6590818542144,739.2767352198696,740.4370222248015,544.014363420119,619.8639544202135,345.4645726300668,340.67572881134464,739.3296964051293,718.074157208328,736.8553453810672,799.6356560843332,720.6891986364606,706.7546225654486,452.17230899969735,482.6151153500875,698.747792933796,653.3404601849721,217.66478009640295,315.15998968433604,396.78709683869965,371.8049690302137,86.69282171756649,4.390453864498995,-0.3506633802492245,0.14909734209945333,689.8848795572917,665.9352861824682,655.2123347828165,626.7004658161785,482.4401148973227,349.8680549719824,-0.29404947289731354,-0.00010077008345332514,0.05157469663956383,0.12181461672863146,-0.32166816111556384,-0.227753520022229,-0.34067188907000756,-0.43909882498658537,651.7411388050426,721.6729703036222,704.9121855665373,638.799192694169,10.70438733346322,3.8466361661752067,-1.0791618164741632,82.34502986381794
746.0472824362403,758.2512267647368,793.9923870798807,822.8156315928911,495.8656493963197,435.07316688980376,805.3806905453772,778.4585081234384,703.6391875208641,650.1382520081567,790.3213409020649,723.4795233226957,787.2759193040904,603.4872521746014,640.4314835166457,492.2558165750196,778.3425505940949,757.1117761994517,744.2556439980693,796.7526589355468,379.9786024093628,383.1657358805339,832.8937326406503,895.6259534926642,596.1402797499252,607.9385553821103,531.2836462621531,307.3021425008774,837.1816573952729,821.7811332796826,847.0357606742639,865.3784254964193,841.5538354647362,826.0162198893229,742.957779992145,719.8909544427711,597.3393658205276,650.9551022847494,418.0990125659321,441.7312115658535,502.98821896412335,599.1172323226929,729.9858523436955,768.6025001562037,774.7929836661039,801.012485325685,683.6070207510728,641.8483810624876,847.6668869879938,757.7157961154613,904.3046917320065,699.9459837332098,767.0060849040078,544.8834166854035,523.316884580715,491.77628729524133,817.7274960688145,847.2631368206607,920.9284656897477,747.80698604208,927.7798514722741,934.3416272629427,821.5908815343081,877.116687719714,963.0808703009762,817.8218972183937,846.0465990023666,792.4092951683076,789.4745620678945,846.2464821325482,737.404184839747,737.2102123948395,542.0234912557339,619.3179476519168,344.6032692729563,341.96078904917545,736.4325090001842,715.2630215086878,744.8199917407746,805.0248107910156,724.1789658498947,710.8082235139378,456.9284957520167,485.93193586667377,699.5835348944307,654.1873727461777,219.0540562653366,314.42510856299356,395.9089740545799,370.86130492969085,87.76848600318748,4.824397320672094,-0.3770774419131663,0.15293505121521034,701.7045094807943,675.7425050897114,661.2782253860496,629.499998770688,483.8660355036647,353.933555122474,-0.29615249473993954,0.00011602900739725792,0.053660810528158895,0.12876315108893713,-0.34053803388390996,-0.24603529095365564,-0.33095739409327507,-0.4399091817630345,659.1907903497869,729.821992631392,706.7356131124817,637.2155434330807,12.125291369709315,4.056894645879143,-1.2154119546440514,82.59615507619134
745.7574116665751,757.3379831133467,794.542352030025,823.4929672104429,495.96406187900277,434.22564167635784,804.3820432039377,776.0306105666465,701.8760058344627,650.24300140631,788.4538123588252,718.9294130468179,783.3401525114658,599.8765673714611,640.7449232737223,489.95325712057263,771.6055526733398,749.6377960510824,744.1058266592208,798.1794702148437,372.6084449556139,381.64252859751383,832.389259921868,894.872783115932,598.9623880386353,599.5667603199298,532.8684783851244,312.12038026915656,830.5327843720058,815.4217142740886,843.3078215191058,861.0813604736328,840.9289671041198,824.796654595269,744.4922042183254,724.5167815426746,599.720586566673,652.6449272720902,419.60315913879975,440.2650346291646,503.70706695806786,595.8546481132507,728.5902596920256,765.5997398340306,774.2404653541225,798.9965990523846,682.5599821943882,640.8147305008415,846.4515271648283,758.6741099763126,903.6735204993681,699.62056005121,767.2997563280867,545.0411523522115,524.1420064700394,490.2645518731283,817.9403579895755,846.9040331145128,923.8393909977527,750.5653540336616,928.679931614088,935.3416135272548,819.9969179112612,876.0520613733142,965.4705243466506,817.4680908237625,847.024472420671,794.4081566244239,790.8252639770508,847.2050023368708,737.4782214809109,737.8677799662605,542.5732074702552,617.7871459696717,344.57938661437106,341.07018228987573,736.0068970977283,716.5660085084527,739.6018455992354,796.1582423618862,720.4221830404581,707.269171139318,458.6044059769313,487.9797497622172,698.2126940420545,652.474382236416,217.6554448997273,312.85423280831276,395.7508464657003,370.99215700506664,86.24555112528085,4.8562311405948515,-0.3846657480667259,0.15165252481081046,692.6883656819662,671.9507916983912,654.8137365058064,626.0293606970105,482.6665648390319,350.7778078383222,-0.29988178186307013,6.382186538421256e-05,0.05013194772742854,0.12192189478382716,-0.31379043037387416,-0.24393254057839087,-0.3560156287211511,-0.43513510533375666,645.2320223721591,720.2861594460227,708.1529860528524,636.8502043711989,11.32414468889143,3.791142192848942,-1.0797817136415027,81.99695192534348
